key,offset,partition,timestamp,topic,value,_rescued_data
VUEwMDAwMDAxMDczODg5Njk=,219425570,1,1593879929134,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5OTI5MDkyMTYyLCJnZW8iOnsiY2l0eSI6Iktlbm9zaGEiLCJzdGF0ZSI6IldJIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTkyOTA5MjE2MiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg4OTY5In0=,
VUEwMDAwMDAxMDczODY4MzQ=,219240544,0,1593879696480,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWF0dHJlc3NlcyIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTY5NjQ0OTg3MSwiZ2VvIjp7ImNpdHkiOiJOb3J0aCBDaGFybGVzdG9uIiwic3RhdGUiOiJTQyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk2OTY0NDk4NzEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NjgzNCJ9,
VUEwMDAwMDAxMDczODY4Mzg=,219240551,0,1593879696908,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1hdHRyZXNzZXMiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2OTY4NjkyNTIsImdlbyI6eyJjaXR5IjoiR2lscm95Iiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZW1haWwiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTY5Njg2OTI1MiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2ODM4In0=,
VUEwMDAwMDAxMDczODY2NTA=,219240579,0,1593879698742,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InByZW1pdW0iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk2NzI5MTIwNTksImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTY5ODcyNDE2MCwiZ2VvIjp7ImNpdHkiOiJKZXJzZXkgQ2l0eSIsInN0YXRlIjoiTkoifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NjcyOTEyMDU5LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODY2NTAifQ==,
VUEwMDAwMDAxMDczODM2ODQ=,219236599,0,1593879356592,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImZhcSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTM1NDI1NjgyMSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5MzU2NTQ1NDg2LCJnZW8iOnsiY2l0eSI6IkNhbGV4aWNvIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkzNTQyNTY4MjEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4MzY4NCJ9,
VUEwMDAwMDAxMDczODM2MzU=,219418315,1,1593879357346,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiZmFxIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MzQ4NDgyNzIwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4NzkzNTczMjUxMDEsImdlbyI6eyJjaXR5IjoiV2FzaGluZ3RvbiIsInN0YXRlIjoiREMifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5MzQ4NDgyNzIwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODM2MzUifQ==,
VUEwMDAwMDAxMDczNjU0Nzc=,219418319,1,1593879357892,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Imd1ZXN0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MTIzNDQxNTI0LCJldmVudF90aW1lc3RhbXAiOjE1OTM4NzkzNTc4ODQ1MzYsImdlbyI6eyJjaXR5IjoiRGVudmVyIiwic3RhdGUiOiJDTyJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9LIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgS2luZyBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjExOTUuMCwicHJpY2VfaW5fdXNkIjoxMTk1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzczNDU1ODU1ODcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM2NTQ3NyJ9,
VUEwMDAwMDAxMDczNDcxNTE=,219418305,1,1593879356780,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InJlZ2lzdGVyIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc4NTkzMTA0OTQzLCJldmVudF90aW1lc3RhbXAiOjE1OTM4NzkzNTY3NDQwNTIsImdlbyI6eyJjaXR5IjoiTm9ydGggU3QuIFBhdWwiLCJzdGF0ZSI6Ik1OIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX1QiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBUd2luIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6NTk1LjAsInByaWNlX2luX3VzZCI6NTk1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzUyNTA0NTIwODIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM0NzE1MSJ9,
VUEwMDAwMDAxMDczODc0OTE=,219435454,1,1593880700358,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImFkZF9pdGVtIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5NzcwNzg3ODA2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA3MDAzMTEzMTQsImdlbyI6eyJjaXR5IjoiTXVyZnJlZXNib3JvIiwic3RhdGUiOiJUTiJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9UIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgVHdpbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjU5NS4wLCJwcmljZV9pbl91c2QiOjU5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NzY4NjQ0MDA0LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODc0OTEifQ==,
VUEwMDAwMDAxMDczOTIxMjM=,219435487,1,1593880698026,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJlbWFpbF9jb3Vwb24iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAzNjUxNjQ2NzcsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDY5ODAwODYxNiwiZ2VvIjp7ImNpdHkiOiJDbGV3aXN0b24iLCJzdGF0ZSI6IkZMIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0YiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGdWxsIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6OTQ1LjAsInByaWNlX2luX3VzZCI6OTQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAyNjA3NDg3NDMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MjEyMyJ9,
VUEwMDAwMDAxMDczNTA2NzM=,219435539,1,1593880703797,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjaGVja291dCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDY1NDc1NjA2NSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNzAzNzY2NjEwLCJnZW8iOnsiY2l0eSI6IlNwb2thbmUiLCJzdGF0ZSI6IldBIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0siLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBLaW5nIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6MTE5NS4wLCJwcmljZV9pbl91c2QiOjExOTUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NTY1NjQ0MjQwNCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzUwNjczIn0=,
VUEwMDAwMDAxMDczOTYyOTM=,219435450,1,1593880696671,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNjk2NjIxNzIxLCJnZW8iOnsiY2l0eSI6IkRpY2tpbnNvbiIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imluc3RhZ3JhbSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwNjk2NjIxNzIxLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTYyOTMifQ==,
VUEwMDAwMDAxMDczOTYzNTM=,219435491,1,1593880701743,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNzAxNzAxNzc0LCJnZW8iOnsiY2l0eSI6IlBhc2FkZW5hIiwic3RhdGUiOiJUWCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDcwMTcwMTc3NCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk2MzUzIn0=,
VUEwMDAwMDAxMDczOTA3MjM=,219435504,1,1593880698644,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA2NTM3NDI3MTcsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDY5ODU5MDYwMywiZ2VvIjp7ImNpdHkiOiJGb3J0IFdheW5lIiwic3RhdGUiOiJJTiJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAxMTQ0OTAwNDYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MDcyMyJ9,
VUEwMDAwMDAxMDczNTE0MTE=,219435541,1,1593880704065,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNjX2luZm8iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA2OTE5MTI0MzEsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDcwNDAyODYxNywiZ2VvIjp7ImNpdHkiOiJNb3VudCBKdWxpZXQiLCJzdGF0ZSI6IlROIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0siLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBLaW5nIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6MTE5NS4wLCJwcmljZV9pbl91c2QiOjExOTUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJpbnN0YWdyYW0iLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NTc0MjQzNzkzNCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzUxNDExIn0=,
VUEwMDAwMDAxMDczOTczODA=,219256141,0,1593880976368,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoicHJlc3MiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA4MTA2NDQ1ODcsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDk3NjMxODg2NCwiZ2VvIjp7ImNpdHkiOiJSb2NoZXN0ZXIiLCJzdGF0ZSI6Ik5ZIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJ5b3V0dWJlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA4MTA2NDQ1ODcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NzM4MCJ9,
VUEwMDAwMDAxMDczOTg5MDI=,219256145,0,1593880976632,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwOTc2NTkzNTcwLCJnZW8iOnsiY2l0eSI6Ik5ldyBZb3JrIiwic3RhdGUiOiJOWSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDk3NjU5MzU3MCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk4OTAyIn0=,
VUEwMDAwMDAxMDczOTg5MDQ=,219256146,0,1593880976840,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA5NzY4Mjc4NTEsImdlbyI6eyJjaXR5IjoiU2VhdHRsZSIsInN0YXRlIjoiV0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwOTc2ODI3ODUxLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTg5MDQifQ==,
VUEwMDAwMDAxMDczMzc0MzI=,219256152,0,1593880977620,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNjX2luZm8iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAxMjg4MjEzNjgsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDk3NzU4MDg3OCwiZ2VvIjp7ImNpdHkiOiJSaWFsdG8iLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9QUkVNX0siLCJpdGVtX25hbWUiOiJQcmVtaXVtIEtpbmcgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxOTk1LjAsInByaWNlX2luX3VzZCI6MTk5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc0MDg0MTk2NTY4LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczMzc0MzIifQ==,
VUEwMDAwMDAxMDczOTg5MjY=,219256170,0,1593880979627,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA5Nzk1ODcxMjYsImdlbyI6eyJjaXR5IjoiU2FuIEp1YW4gQ2FwaXN0cmFubyIsInN0YXRlIjoiQ0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwOTc5NTg3MTI2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTg5MjYifQ==,
VUEwMDAwMDAxMDczNDkxOTg=,219256175,0,1593880979937,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Imd1ZXN0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwNjk4NDg1NTUyLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA5Nzk4ODYxNDYsImdlbyI6eyJjaXR5IjoiTXVza29nZWUiLCJzdGF0ZSI6Ik9LIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0YiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGdWxsIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6OTQ1LjAsInByaWNlX2luX3VzZCI6OTQ1LjAsInF1YW50aXR5IjoxfSx7Iml0ZW1faWQiOiJQX0ZPQU1fSyIsIml0ZW1fbmFtZSI6IktpbmcgRm9hbSBQaWxsb3ciLCJpdGVtX3JldmVudWVfaW5fdXNkIjo3OS4wLCJwcmljZV9pbl91c2QiOjc5LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzU0OTA3NDg5NDIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM0OTE5OCJ9,
VUEwMDAwMDAxMDczODkzMDk=,219439218,1,1593880975840,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJvcmlnaW5hbCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDk2ODgyMjI5NywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwOTc1ODE5MDY5LCJnZW8iOnsiY2l0eSI6IlRob21hc3ZpbGxlIiwic3RhdGUiOiJOQyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk5NjgxNjIyMjcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4OTMwOSJ9,
VUEwMDAwMDAxMDczOTU5Nzc=,219435054,1,1593880665673,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNjY1NjI3Mzc2LCJnZW8iOnsiY2l0eSI6IlNwb2thbmUiLCJzdGF0ZSI6IldBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJ5b3V0dWJlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA2NjU2MjczNzYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NTk3NyJ9,
VUEwMDAwMDAxMDczOTE1OTc=,219435128,1,1593880671756,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJyZXZpZXdzIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMjA2NDgxMzI1LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA2NzE3NDkzMTgsImdlbyI6eyJjaXR5IjoiR2FyZGVuIENpdHkiLCJzdGF0ZSI6IktTIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDIwNjQ4MTMyNSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkxNTk3In0=,
VUEwMDAwMDAxMDczOTM0MTM=,219435147,1,1593880673031,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA0MDIyMzQ5ODMsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDY3Mjk4MzI4MSwiZ2VvIjp7ImNpdHkiOiJOZXcgU215cm5hIEJlYWNoIiwic3RhdGUiOiJGTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA0MDIyMzQ5ODMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MzQxMyJ9,
VUEwMDAwMDAxMDczOTU5Nzc=,219435084,1,1593880667730,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJ3YXJyYW50eSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDY2NTYyNzM3NiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNjY3NzE0OTUwLCJnZW8iOnsiY2l0eSI6IlNwb2thbmUiLCJzdGF0ZSI6IldBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJ5b3V0dWJlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA2NjU2MjczNzYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NTk3NyJ9,
VUEwMDAwMDAxMDczOTYwNjk=,219435160,1,1593880674349,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNjc0MzQxNjM0LCJnZW8iOnsiY2l0eSI6IkNlZGFyIFJhcGlkcyIsInN0YXRlIjoiSUEifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwNjc0MzQxNjM0LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTYwNjkifQ==,
VUEwMDAwMDAxMDczODUyMzY=,219238550,0,1593879521013,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NTIxMDAwOTQ5LCJnZW8iOnsiY2l0eSI6Ik5ldyBZb3JrIiwic3RhdGUiOiJOWSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk1MjEwMDA5NDksInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NTIzNiJ9,
VUEwMDAwMDAxMDczODUyNDg=,219238566,0,1593879522085,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUyMjA1MjI3MSwiZ2VvIjp7ImNpdHkiOiJMYXMgVmVnYXMiLCJzdGF0ZSI6Ik5WIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTUyMjA1MjI3MSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg1MjQ4In0=,
VUEwMDAwMDAxMDczODUyNjk=,219420400,1,1593879524285,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk1MjQyNTY4MTEsImdlbyI6eyJjaXR5IjoiV2FzaGluZ3RvbiIsInN0YXRlIjoiUEEifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk1MjQyNTY4MTEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NTI2OSJ9,
VUEwMDAwMDAxMDczODUyNDY=,219238564,0,1593879521958,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUyMTkxMzUyOCwiZ2VvIjp7ImNpdHkiOiJNZXJpZGlhbiIsInN0YXRlIjoiTVMifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NTIxOTEzNTI4LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODUyNDYifQ==,
VUEwMDAwMDAxMDczODQ1OTM=,219420342,1,1593879520198,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRvd24iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk0NTQzODU1MzgsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUyMDE3ODMwMiwiZ2VvIjp7ImNpdHkiOiJMb3MgQW5nZWxlcyIsInN0YXRlIjoiQ0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NDU0Mzg1NTM4LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODQ1OTMifQ==,
